slice_file_name,fsID,start,end,salience,fold,classID,class
151005-4-2-0.wav,151005,21.705309,25.705309,1,4,4,gergaji
151005-4-2-1.wav,151005,22.205309,26.205309,1,4,4,gergaji
151005-4-3-0.wav,151005,30.072797,34.072797,1,4,4,gergaji
151005-4-3-1.wav,151005,30.572797,34.572797,1,4,4,gergaji
151005-4-3-2.wav,151005,31.072797,35.072797,1,4,4,gergaji
151065-6-0-0.wav,151065,0.162737,1.759161,1,7,6,suara_tembakan
151069-6-0-0.wav,151069,0.018056,1.871429,1,8,6,suara_tembakan
151071-6-0-0.wav,151071,0.018986,1.760726,1,3,6,suara_tembakan
151149-2-0-11.wav,151149,5.5,9.5,2,3,2,orang_berbicara
151149-2-0-12.wav,151149,6,10,2,3,2,orang_berbicara
151149-2-0-15.wav,151149,7.5,11.5,2,3,2,orang_berbicara
151149-2-0-22.wav,151149,11,15,2,3,2,orang_berbicara
151149-2-0-3.wav,151149,1.5,5.5,2,3,2,orang_berbicara
151149-2-0-4.wav,151149,2,6,2,3,2,orang_berbicara
151149-2-0-54.wav,151149,27,31,2,3,2,orang_berbicara
151149-2-0-56.wav,151149,28,32,2,3,2,orang_berbicara
151977-0-0-0.wav,151977,0.466587,4.466587,1,1,0,angin
151977-0-0-1.wav,151977,0.966587,4.966587,1,1,0,angin
151977-0-0-10.wav,151977,5.466587,9.466587,1,1,0,angin
151977-0-0-11.wav,151977,5.966587,9.966587,1,1,0,angin
151977-0-0-12.wav,151977,6.466587,10.466587,1,1,0,angin
151977-0-0-13.wav,151977,6.966587,10.966587,1,1,0,angin
151977-0-0-2.wav,151977,1.466587,5.466587,1,1,0,angin
151977-0-0-3.wav,151977,1.966587,5.966587,1,1,0,angin
151977-0-0-4.wav,151977,2.466587,6.466587,1,1,0,angin
151977-0-0-5.wav,151977,2.966587,6.966587,1,1,0,angin
151977-0-0-6.wav,151977,3.466587,7.466587,1,1,0,angin
151977-0-0-7.wav,151977,3.966587,7.966587,1,1,0,angin
151977-0-0-8.wav,151977,4.466587,8.466587,1,1,0,angin
151977-0-0-9.wav,151977,4.966587,8.966587,1,1,0,angin
152570-9-0-0.wav,152570,0,4,1,9,9,suara_alam
152570-9-1-41.wav,152570,87.553778,91.553778,1,9,9,suara_alam
152570-9-1-42.wav,152570,88.053778,92.053778,1,9,9,suara_alam
152570-9-1-61.wav,152570,97.553778,101.553778,1,9,9,suara_alam
152570-9-1-63.wav,152570,98.553778,102.553778,1,9,9,suara_alam
152570-9-1-81.wav,152570,107.553778,111.553778,1,9,9,suara_alam
153261-0-0-0.wav,153261,0,4,1,3,0,angin
153261-0-0-1.wav,153261,0.5,4.5,1,3,0,angin
153261-0-0-2.wav,153261,1,5,1,3,0,angin
153261-0-0-3.wav,153261,1.5,5.5,1,3,0,angin
15356-2-0-0.wav,15356,0,4,1,3,2,orang_berbicara
15356-2-0-1.wav,15356,0.5,4.5,1,3,2,orang_berbicara
15356-2-0-2.wav,15356,1,5,1,3,2,orang_berbicara
15356-2-0-3.wav,15356,1.5,5.5,1,3,2,orang_berbicara
15356-2-0-4.wav,15356,2,6,1,3,2,orang_berbicara
155044-9-0-11.wav,155044,5.5,9.5,1,9,9,suara_alam
155044-9-0-15.wav,155044,7.5,11.5,1,9,9,suara_alam
155044-9-0-19.wav,155044,9.5,13.5,1,9,9,suara_alam
155044-9-0-3.wav,155044,1.5,5.5,1,9,9,suara_alam
155044-9-0-37.wav,155044,18.5,22.5,1,9,9,suara_alam
155044-9-0-38.wav,155044,19,23,1,9,9,suara_alam
155127-9-0-2.wav,155127,1,5,1,6,9,suara_alam
155127-9-1-2.wav,155127,50.498966,54.498966,1,6,9,suara_alam
155127-9-1-23.wav,155127,60.998966,64.998966,1,6,9,suara_alam
155127-9-1-24.wav,155127,61.498966,65.498966,1,6,9,suara_alam
155127-9-1-25.wav,155127,61.998966,65.998966,1,6,9,suara_alam
155127-9-1-27.wav,155127,62.998966,66.998966,1,6,9,suara_alam
155202-9-0-124.wav,155202,62,66,1,1,9,suara_alam
155202-9-0-126.wav,155202,63,67,1,1,9,suara_alam
155202-9-0-135.wav,155202,67.5,71.5,1,1,9,suara_alam
155202-9-0-38.wav,155202,19,23,1,1,9,suara_alam
155202-9-0-42.wav,155202,21,25,1,1,9,suara_alam
155202-9-0-6.wav,155202,3,7,1,1,9,suara_alam
155212-9-0-13.wav,155212,105.384208,109.384208,2,6,9,suara_alam
155212-9-1-14.wav,155212,139.167185,143.167185,1,6,9,suara_alam
155212-9-1-49.wav,155212,156.667185,160.667185,1,6,9,suara_alam
155212-9-1-75.wav,155212,169.667185,173.667185,1,6,9,suara_alam
155212-9-1-85.wav,155212,174.667185,178.667185,1,6,9,suara_alam
155212-9-1-88.wav,155212,176.167185,180.167185,1,6,9,suara_alam
155217-9-0-27.wav,155217,51.2558,55.2558,1,8,9,suara_alam
155217-9-0-39.wav,155217,57.2558,61.2558,1,8,9,suara_alam
155217-9-0-57.wav,155217,66.2558,70.2558,1,8,9,suara_alam
155217-9-0-85.wav,155217,80.2558,84.2558,1,8,9,suara_alam
155217-9-1-24.wav,155217,284.64365,288.64365,1,8,9,suara_alam
155217-9-1-58.wav,155217,301.64365,305.64365,1,8,9,suara_alam
155219-2-0-0.wav,155219,0,4,2,2,2,orang_berbicara
155219-2-0-1.wav,155219,0.5,4.5,2,2,2,orang_berbicara
155219-2-0-22.wav,155219,11,15,2,2,2,orang_berbicara
155219-2-0-24.wav,155219,12,16,2,2,2,orang_berbicara
155219-2-0-25.wav,155219,12.5,16.5,2,2,2,orang_berbicara
155219-2-0-26.wav,155219,13,17,2,2,2,orang_berbicara
155219-2-0-51.wav,155219,25.5,29.5,2,2,2,orang_berbicara
155219-2-0-57.wav,155219,28.5,32.5,2,2,2,orang_berbicara
155227-9-0-2.wav,155227,1,5,1,3,9,suara_alam
155227-9-0-20.wav,155227,10,14,1,3,9,suara_alam
155227-9-0-23.wav,155227,11.5,15.5,1,3,9,suara_alam
155227-9-0-24.wav,155227,12,16,1,3,9,suara_alam
155227-9-0-27.wav,155227,13.5,17.5,1,3,9,suara_alam
155227-9-0-3.wav,155227,1.5,5.5,1,3,9,suara_alam
155238-2-0-17.wav,155238,8.5,12.5,2,7,2,orang_berbicara
155238-2-0-3.wav,155238,1.5,5.5,2,7,2,orang_berbicara
155238-2-0-31.wav,155238,15.5,19.5,2,7,2,orang_berbicara
155238-2-0-36.wav,155238,18,22,2,7,2,orang_berbicara
155238-2-0-47.wav,155238,23.5,27.5,2,7,2,orang_berbicara
155238-2-0-67.wav,155238,33.5,37.5,2,7,2,orang_berbicara
155238-2-0-75.wav,155238,37.5,41.5,2,7,2,orang_berbicara
155238-2-0-97.wav,155238,48.5,52.5,2,7,2,orang_berbicara
155241-9-0-50.wav,155241,46.291549,50.291549,1,10,9,suara_alam
155241-9-0-56.wav,155241,49.291549,53.291549,1,10,9,suara_alam
155241-9-0-69.wav,155241,55.791549,59.791549,1,10,9,suara_alam
155241-9-0-79.wav,155241,60.791549,64.791549,1,10,9,suara_alam
155241-9-0-8.wav,155241,25.291549,29.291549,1,10,9,suara_alam
155241-9-0-88.wav,155241,65.291549,69.291549,1,10,9,suara_alam
155242-9-0-12.wav,155242,38.207686,42.207686,2,9,9,suara_alam
155242-9-0-15.wav,155242,39.707686,43.707686,2,9,9,suara_alam
155242-9-0-27.wav,155242,45.707686,49.707686,2,9,9,suara_alam
155242-9-0-35.wav,155242,49.707686,53.707686,2,9,9,suara_alam
155242-9-0-4.wav,155242,34.207686,38.207686,2,9,9,suara_alam
155242-9-0-44.wav,155242,54.207686,58.207686,2,9,9,suara_alam
155243-9-0-18.wav,155243,9,13,2,5,9,suara_alam
155243-9-0-24.wav,155243,12,16,2,5,9,suara_alam
155243-9-0-32.wav,155243,16,20,2,5,9,suara_alam
155243-9-0-42.wav,155243,21,25,2,5,9,suara_alam
155243-9-0-53.wav,155243,26.5,30.5,2,5,9,suara_alam
155243-9-0-55.wav,155243,27.5,31.5,2,5,9,suara_alam
155262-2-0-101.wav,155262,50.5,54.5,2,10,2,orang_berbicara
155262-2-0-11.wav,155262,5.5,9.5,2,10,2,orang_berbicara
155262-2-0-15.wav,155262,7.5,11.5,2,10,2,orang_berbicara
155262-2-0-2.wav,155262,1,5,2,10,2,orang_berbicara
155262-2-0-21.wav,155262,10.5,14.5,2,10,2,orang_berbicara
155262-2-0-48.wav,155262,24,28,2,10,2,orang_berbicara
155262-2-0-58.wav,155262,29,33,2,10,2,orang_berbicara
155262-2-0-63.wav,155262,31.5,35.5,2,10,2,orang_berbicara
155263-2-0-12.wav,155263,6,10,2,3,2,orang_berbicara
155263-2-0-22.wav,155263,11,15,2,3,2,orang_berbicara
155263-2-0-23.wav,155263,11.5,15.5,2,3,2,orang_berbicara
155263-2-0-34.wav,155263,17,21,2,3,2,orang_berbicara
155263-2-0-43.wav,155263,21.5,25.5,2,3,2,orang_berbicara
155263-2-0-50.wav,155263,25,29,2,3,2,orang_berbicara
155263-2-0-57.wav,155263,28.5,32.5,2,3,2,orang_berbicara
155263-2-0-61.wav,155263,30.5,34.5,2,3,2,orang_berbicara
155280-2-0-10.wav,155280,7.112855,11.112855,2,10,2,orang_berbicara
155280-2-0-11.wav,155280,7.612855,11.612855,2,10,2,orang_berbicara
155280-2-0-13.wav,155280,8.612855,12.612855,2,10,2,orang_berbicara
155280-2-0-15.wav,155280,9.612855,13.612855,2,10,2,orang_berbicara
155280-2-0-3.wav,155280,3.612855,7.612855,2,10,2,orang_berbicara
155280-2-0-5.wav,155280,4.612855,8.612855,2,10,2,orang_berbicara
155280-2-0-6.wav,155280,5.112855,9.112855,2,10,2,orang_berbicara
155280-2-0-7.wav,155280,5.612855,9.612855,2,10,2,orang_berbicara
15564-2-0-0.wav,15564,0,4,1,1,2,orang_berbicara
15564-2-0-1.wav,15564,0.5,4.5,1,1,2,orang_berbicara
15564-2-0-2.wav,15564,1,5,1,1,2,orang_berbicara
156200-2-0-0.wav,156200,0,2.440907,1,9,2,orang_berbicara
156362-4-0-0.wav,156362,111.410002,115.410002,2,4,4,gergaji
156362-4-0-1.wav,156362,111.910002,115.910002,2,4,4,gergaji
156362-4-0-2.wav,156362,112.410002,116.410002,2,4,4,gergaji
156362-4-0-3.wav,156362,112.910002,116.910002,2,4,4,gergaji
156362-4-1-0.wav,156362,124.563955,126.556979,2,4,4,gergaji
156362-4-2-0.wav,156362,132.536049,136.536049,2,4,4,gergaji
156362-4-2-1.wav,156362,133.036049,137.036049,2,4,4,gergaji
156362-4-3-0.wav,156362,309.117912,313.117912,2,4,4,gergaji
156362-4-3-1.wav,156362,309.617912,313.617912,2,4,4,gergaji
156362-4-3-2.wav,156362,310.117912,314.117912,2,4,4,gergaji
156362-4-3-3.wav,156362,310.617912,314.617912,2,4,4,gergaji
156362-4-3-4.wav,156362,311.117912,315.117912,2,4,4,gergaji
156362-4-3-5.wav,156362,311.617912,315.617912,2,4,4,gergaji
156362-4-3-6.wav,156362,312.117912,316.117912,2,4,4,gergaji
156362-4-3-7.wav,156362,312.617912,316.617912,2,4,4,gergaji
156362-4-3-8.wav,156362,313.117912,317.117912,2,4,4,gergaji
156897-6-0-0.wav,156897,1.24645,4.686652,1,4,6,suara_tembakan
157207-6-0-0.wav,157207,0.165287,3.093233,1,10,6,suara_tembakan
157207-6-1-0.wav,157207,3.376583,6.576073,1,10,6,suara_tembakan
157207-6-10-0.wav,157207,18.830944,20.802585,1,10,6,suara_tembakan
157207-6-2-0.wav,157207,8.335201,9.504019,1,10,6,suara_tembakan
157207-6-3-0.wav,157207,9.504019,10.401293,1,10,6,suara_tembakan
157207-6-4-0.wav,157207,10.401293,11.345791,1,10,6,suara_tembakan
157207-6-5-0.wav,157207,11.345791,13.423689,1,10,6,suara_tembakan
157207-6-6-0.wav,157207,13.423689,14.686956,1,10,6,suara_tembakan
157207-6-7-0.wav,157207,14.686956,15.702292,1,10,6,suara_tembakan
157207-6-8-0.wav,157207,15.702292,16.74124,1,10,6,suara_tembakan
157207-6-9-0.wav,157207,16.74124,18.830944,1,10,6,suara_tembakan
157799-6-0-0.wav,157799,0,2.272653,1,4,6,suara_tembakan
157800-6-0-0.wav,157800,0,1.149388,1,10,6,suara_tembakan
157801-6-0-0.wav,157801,0,2.533878,1,9,6,suara_tembakan
157940-9-0-0.wav,157940,0,4,1,7,9,suara_alam
157940-9-0-2.wav,157940,1,5,1,7,9,suara_alam
157940-9-0-3.wav,157940,1.5,5.5,1,7,9,suara_alam
157940-9-0-4.wav,157940,2,6,1,7,9,suara_alam
157940-9-0-5.wav,157940,2.5,6.5,1,7,9,suara_alam
157940-9-0-6.wav,157940,3,7,1,7,9,suara_alam
158593-2-0-0.wav,158593,7.320678,11.320678,2,7,2,orang_berbicara
158593-2-0-31.wav,158593,22.820678,26.820678,2,7,2,orang_berbicara
158593-2-0-43.wav,158593,28.820678,32.820678,2,7,2,orang_berbicara
158593-2-0-47.wav,158593,30.820678,34.820678,2,7,2,orang_berbicara
158593-2-0-52.wav,158593,33.320678,37.320678,2,7,2,orang_berbicara
158593-2-0-54.wav,158593,34.320678,38.320678,2,7,2,orang_berbicara
158593-2-0-8.wav,158593,11.320678,15.320678,2,7,2,orang_berbicara
158597-2-0-16.wav,158597,9.168347,13.168347,2,2,2,orang_berbicara
158597-2-0-2.wav,158597,2.168347,6.168347,2,2,2,orang_berbicara
158597-2-0-3.wav,158597,2.668347,6.668347,2,2,2,orang_berbicara
158597-2-0-30.wav,158597,16.168347,20.168347,2,2,2,orang_berbicara
158597-2-0-33.wav,158597,17.668347,21.668347,2,2,2,orang_berbicara
158597-2-0-41.wav,158597,21.668347,25.668347,2,2,2,orang_berbicara
158597-2-0-57.wav,158597,29.668347,33.668347,2,2,2,orang_berbicara
158597-2-0-85.wav,158597,43.668347,47.668347,2,2,2,orang_berbicara
158977-6-0-0.wav,158977,0,1.886562,1,4,6,suara_tembakan
158978-6-0-0.wav,158978,0,1.737542,1,7,6,suara_tembakan
158979-6-0-0.wav,158979,0.155453,2.512917,1,6,6,suara_tembakan
159439-2-0-0.wav,159439,0,4,1,5,2,orang_berbicara
159439-2-0-10.wav,159439,5,9,1,5,2,orang_berbicara
159439-2-0-11.wav,159439,5.5,9.5,1,5,2,orang_berbicara
159439-2-0-19.wav,159439,9.5,13.5,1,5,2,orang_berbicara
159439-2-0-21.wav,159439,10.5,14.5,1,5,2,orang_berbicara
159439-2-0-29.wav,159439,14.5,18.5,1,5,2,orang_berbicara
159439-2-0-30.wav,159439,15,19,1,5,2,orang_berbicara
159701-6-0-0.wav,159701,0.080091,1.978243,1,5,6,suara_tembakan
159701-6-1-0.wav,159701,1.978243,4.020558,1,5,6,suara_tembakan
159701-6-2-0.wav,159701,4.020558,5.582329,1,5,6,suara_tembakan
159701-6-3-0.wav,159701,5.582329,7.336318,1,5,6,suara_tembakan
159701-6-4-0.wav,159701,7.336318,9.650942,1,5,6,suara_tembakan
159701-6-5-0.wav,159701,9.650942,12.093712,1,5,6,suara_tembakan
159701-6-6-0.wav,159701,12.093712,14.112,1,5,6,suara_tembakan
159702-6-0-0.wav,159702,0,0.597821,1,6,6,suara_tembakan
159702-6-1-0.wav,159702,0.597821,1.174665,1,6,6,suara_tembakan
159702-6-2-0.wav,159702,1.174665,1.76899,1,6,6,suara_tembakan
159702-6-3-0.wav,159702,1.76899,2.405267,1,6,6,suara_tembakan
159702-6-4-0.wav,159702,2.405267,3.003087,1,6,6,suara_tembakan
159702-6-5-0.wav,159702,3.003087,3.621884,1,6,6,suara_tembakan
159702-6-6-0.wav,159702,3.621884,5.705516,1,6,6,suara_tembakan
159703-6-0-0.wav,159703,0,1.872,1,5,6,suara_tembakan
159704-6-0-0.wav,159704,0.125348,2.096345,1,6,6,suara_tembakan
159705-6-0-0.wav,159705,0.071101,1.387787,1,7,6,suara_tembakan
159706-6-0-0.wav,159706,0.195647,1.825444,1,8,6,suara_tembakan
159707-6-0-0.wav,159707,0,2.132946,1,9,6,suara_tembakan
159708-6-0-0.wav,159708,0,0.339735,1,7,6,suara_tembakan
159708-6-1-0.wav,159708,0.339735,0.625168,1,7,6,suara_tembakan
159708-6-2-0.wav,159708,0.625168,0.914779,1,7,6,suara_tembakan
159708-6-3-0.wav,159708,0.914779,1.214135,1,7,6,suara_tembakan
159708-6-4-0.wav,159708,1.214135,1.516277,1,7,6,suara_tembakan
159708-6-5-0.wav,159708,1.516277,1.822596,1,7,6,suara_tembakan
159708-6-6-0.wav,159708,1.822596,2.453333,1,7,6,suara_tembakan
159709-6-0-0.wav,159709,0,1.92,1,10,6,suara_tembakan
159710-6-0-0.wav,159710,0.031546,1.204005,1,2,6,suara_tembakan
159735-2-0-11.wav,159735,5.5,9.5,1,9,2,orang_berbicara
159735-2-0-121.wav,159735,60.5,64.5,1,9,2,orang_berbicara
159735-2-0-17.wav,159735,8.5,12.5,1,9,2,orang_berbicara
159735-2-0-22.wav,159735,11,15,1,9,2,orang_berbicara
159735-2-0-34.wav,159735,17,21,1,9,2,orang_berbicara
159735-2-0-80.wav,159735,40,44,1,9,2,orang_berbicara
159735-2-0-9.wav,159735,4.5,8.5,1,9,2,orang_berbicara
159735-2-0-99.wav,159735,49.5,53.5,1,9,2,orang_berbicara
159761-0-0-0.wav,159761,0,4,2,3,0,angin
159761-0-0-1.wav,159761,0.5,4.5,2,3,0,angin
159761-0-0-2.wav,159761,1,5,2,3,0,angin
159761-0-0-3.wav,159761,1.5,5.5,2,3,0,angin
159761-0-0-4.wav,159761,2,6,2,3,0,angin
159761-0-0-5.wav,159761,2.5,6.5,2,3,0,angin
159761-0-0-6.wav,159761,3,7,2,3,0,angin
159761-0-0-7.wav,159761,3.5,7.5,2,3,0,angin
159761-0-0-8.wav,159761,4,8,2,3,0,angin
160009-2-0-1.wav,160009,0.5,4.5,1,1,2,orang_berbicara
160009-2-0-11.wav,160009,5.5,9.5,1,1,2,orang_berbicara
160009-2-0-22.wav,160009,11,15,1,1,2,orang_berbicara
160009-2-0-30.wav,160009,15,19,1,1,2,orang_berbicara
160009-2-0-31.wav,160009,15.5,19.5,1,1,2,orang_berbicara
160009-2-0-47.wav,160009,23.5,27.5,1,1,2,orang_berbicara
160009-2-0-5.wav,160009,2.5,6.5,1,1,2,orang_berbicara
160009-2-0-50.wav,160009,25,29,1,1,2,orang_berbicara
160010-2-0-19.wav,160010,9.5,13.5,1,5,2,orang_berbicara
160010-2-0-21.wav,160010,10.5,14.5,1,5,2,orang_berbicara
160010-2-0-30.wav,160010,15,19,1,5,2,orang_berbicara
160010-2-0-32.wav,160010,16,20,1,5,2,orang_berbicara
160010-2-0-33.wav,160010,16.5,20.5,1,5,2,orang_berbicara
160010-2-0-37.wav,160010,18.5,22.5,1,5,2,orang_berbicara
160010-2-0-38.wav,160010,19,23,1,5,2,orang_berbicara
160010-2-0-49.wav,160010,24.5,28.5,1,5,2,orang_berbicara
160011-2-0-0.wav,160011,2.084127,6.084127,2,2,2,orang_berbicara
160011-2-0-1.wav,160011,2.584127,6.584127,2,2,2,orang_berbicara
160011-2-0-12.wav,160011,8.084127,12.084127,2,2,2,orang_berbicara
160011-2-0-3.wav,160011,3.584127,7.584127,2,2,2,orang_berbicara
160011-2-0-34.wav,160011,19.084127,23.084127,2,2,2,orang_berbicara
160011-2-0-5.wav,160011,4.584127,8.584127,2,2,2,orang_berbicara
160011-2-0-7.wav,160011,5.584127,9.584127,2,2,2,orang_berbicara
160011-2-0-9.wav,160011,6.584127,10.584127,2,2,2,orang_berbicara
160016-2-0-13.wav,160016,6.5,10.5,2,8,2,orang_berbicara
160016-2-0-25.wav,160016,12.5,16.5,2,8,2,orang_berbicara
160016-2-0-26.wav,160016,13,17,2,8,2,orang_berbicara
160016-2-0-37.wav,160016,18.5,22.5,2,8,2,orang_berbicara
160016-2-0-40.wav,160016,20,24,2,8,2,orang_berbicara
160016-2-0-5.wav,160016,2.5,6.5,2,8,2,orang_berbicara
160016-2-0-8.wav,160016,4,8,2,8,2,orang_berbicara
161005-2-0-0.wav,161005,0,4,2,9,2,orang_berbicara
161005-2-0-12.wav,161005,6,10,2,9,2,orang_berbicara
161005-2-0-14.wav,161005,7,11,2,9,2,orang_berbicara
161005-2-0-19.wav,161005,9.5,13.5,2,9,2,orang_berbicara
161005-2-0-27.wav,161005,13.5,17.5,2,9,2,orang_berbicara
161005-2-0-28.wav,161005,14,18,2,9,2,orang_berbicara
161005-2-0-4.wav,161005,2,6,2,9,2,orang_berbicara
161005-2-0-6.wav,161005,3,7,2,9,2,orang_berbicara
161129-4-0-1.wav,161129,8.775687,12.775687,1,8,4,gergaji
161129-4-0-10.wav,161129,13.275687,17.275687,1,8,4,gergaji
161129-4-0-11.wav,161129,13.775687,17.775687,1,8,4,gergaji
161129-4-0-12.wav,161129,14.275687,18.275687,1,8,4,gergaji
161129-4-0-13.wav,161129,14.775687,18.775687,1,8,4,gergaji
161129-4-0-15.wav,161129,15.775687,19.775687,1,8,4,gergaji
161129-4-0-16.wav,161129,16.275687,20.275687,1,8,4,gergaji
161129-4-0-19.wav,161129,17.775687,21.775687,1,8,4,gergaji
161129-4-0-2.wav,161129,9.275687,13.275687,1,8,4,gergaji
161129-4-0-20.wav,161129,18.275687,22.275687,1,8,4,gergaji
161129-4-0-3.wav,161129,9.775687,13.775687,1,8,4,gergaji
161129-4-0-4.wav,161129,10.275687,14.275687,1,8,4,gergaji
161129-4-0-5.wav,161129,10.775687,14.775687,1,8,4,gergaji
161129-4-0-6.wav,161129,11.275687,15.275687,1,8,4,gergaji
161129-4-0-7.wav,161129,11.775687,15.775687,1,8,4,gergaji
161129-4-0-8.wav,161129,12.275687,16.275687,1,8,4,gergaji
161129-4-0-9.wav,161129,12.775687,16.775687,1,8,4,gergaji
161195-6-0-0.wav,161195,0,0.799932,1,3,6,suara_tembakan
161702-9-0-26.wav,161702,13,17,1,1,9,suara_alam
161702-9-0-30.wav,161702,15,19,1,1,9,suara_alam
161702-9-0-37.wav,161702,18.5,22.5,1,1,9,suara_alam
161702-9-0-45.wav,161702,22.5,26.5,1,1,9,suara_alam
161702-9-0-6.wav,161702,3,7,1,1,9,suara_alam
161702-9-0-8.wav,161702,4,8,1,1,9,suara_alam
162103-0-0-0.wav,162103,0,4,1,8,0,angin
162103-0-0-1.wav,162103,0.5,4.5,1,8,0,angin
162103-0-0-10.wav,162103,5,9,1,8,0,angin
162103-0-0-11.wav,162103,5.5,9.5,1,8,0,angin
162103-0-0-12.wav,162103,6,10,1,8,0,angin
162103-0-0-13.wav,162103,6.5,10.5,1,8,0,angin
162103-0-0-14.wav,162103,7,11,1,8,0,angin
162103-0-0-15.wav,162103,7.5,11.5,1,8,0,angin
162103-0-0-16.wav,162103,8,12,1,8,0,angin
162103-0-0-17.wav,162103,8.5,12.5,1,8,0,angin
162103-0-0-2.wav,162103,1,5,1,8,0,angin
162103-0-0-3.wav,162103,1.5,5.5,1,8,0,angin
162103-0-0-4.wav,162103,2,6,1,8,0,angin
162103-0-0-5.wav,162103,2.5,6.5,1,8,0,angin
162103-0-0-6.wav,162103,3,7,1,8,0,angin
162103-0-0-7.wav,162103,3.5,7.5,1,8,0,angin
162103-0-0-8.wav,162103,4,8,1,8,0,angin
162103-0-0-9.wav,162103,4.5,8.5,1,8,0,angin
162318-2-0-17.wav,162318,8.5,12.5,1,5,2,orang_berbicara
162318-2-0-25.wav,162318,12.5,16.5,1,5,2,orang_berbicara
162318-2-0-34.wav,162318,17,21,1,5,2,orang_berbicara
162318-2-0-38.wav,162318,19,23,1,5,2,orang_berbicara
162318-2-0-39.wav,162318,19.5,23.5,1,5,2,orang_berbicara
162318-2-0-40.wav,162318,20,24,1,5,2,orang_berbicara
162318-2-0-55.wav,162318,27.5,31.5,1,5,2,orang_berbicara
162318-2-0-7.wav,162318,3.5,7.5,1,5,2,orang_berbicara
162431-6-0-0.wav,162431,0,1.081659,1,3,6,suara_tembakan
162431-6-1-0.wav,162431,1.787897,2.884424,1,3,6,suara_tembakan
162431-6-2-0.wav,162431,4.449299,5.084913,1,3,6,suara_tembakan
162431-6-3-0.wav,162431,5.497504,6.333839,1,3,6,suara_tembakan
162432-6-0-0.wav,162432,0.786751,1.846456,1,5,6,suara_tembakan
162432-6-1-0.wav,162432,3.130947,4.222765,1,5,6,suara_tembakan
162432-6-10-0.wav,162432,23.907591,24.903071,1,5,6,suara_tembakan
162432-6-11-0.wav,162432,24.903071,25.86644,1,5,6,suara_tembakan
162432-6-12-0.wav,162432,25.86644,26.877976,1,5,6,suara_tembakan
162432-6-13-0.wav,162432,26.877976,27.712896,1,5,6,suara_tembakan
162432-6-14-0.wav,162432,27.712896,28.290917,1,5,6,suara_tembakan
162432-6-2-0.wav,162432,5.250357,6.326119,1,5,6,suara_tembakan
162432-6-3-0.wav,162432,9.93875,11.078736,1,5,6,suara_tembakan
162432-6-4-0.wav,162432,13.310539,14.338132,1,5,6,suara_tembakan
162432-6-5-0.wav,162432,16.345149,17.420911,1,5,6,suara_tembakan
162432-6-6-0.wav,162432,18.014988,19.219198,1,5,6,suara_tembakan
162432-6-7-0.wav,162432,19.363703,20.519745,1,5,6,suara_tembakan
162432-6-8-0.wav,162432,21.338609,22.41437,1,5,6,suara_tembakan
162432-6-9-0.wav,162432,22.41437,23.779142,1,5,6,suara_tembakan
162433-6-0-0.wav,162433,0.027122,0.672627,1,8,6,suara_tembakan
162433-6-1-0.wav,162433,0.753993,1.253039,1,8,6,suara_tembakan
162433-6-2-0.wav,162433,1.309995,1.743948,1,8,6,suara_tembakan
162433-6-3-0.wav,162433,1.776495,2.240282,1,8,6,suara_tembakan
162433-6-4-0.wav,162433,2.256555,2.793572,1,8,6,suara_tembakan
162433-6-5-0.wav,162433,2.82883,3.338725,1,8,6,suara_tembakan
162433-6-6-0.wav,162433,3.371272,3.905576,1,8,6,suara_tembakan
162433-6-7-0.wav,162433,3.905576,4.347666,1,8,6,suara_tembakan
162433-6-8-0.wav,162433,4.347666,4.778906,1,8,6,suara_tembakan
162434-6-0-0.wav,162434,0.354842,1.173267,1,6,6,suara_tembakan
162434-6-1-0.wav,162434,1.549094,2.283579,1,6,6,suara_tembakan
162434-6-2-0.wav,162434,2.525863,3.361458,1,6,6,suara_tembakan
162435-6-0-0.wav,162435,0,0.716105,1,4,6,suara_tembakan
162435-6-1-0.wav,162435,0.77919,1.495295,1,4,6,suara_tembakan
162435-6-2-0.wav,162435,1.699896,2.27278,1,4,6,suara_tembakan
162435-6-3-0.wav,162435,2.27278,3.004229,1,4,6,suara_tembakan
162436-6-0-0.wav,162436,0,1.796802,1,3,6,suara_tembakan
163460-6-0-0.wav,163460,0,0.672222,1,2,6,suara_tembakan
164194-2-0-10.wav,164194,64.864282,68.864282,1,10,2,orang_berbicara
164194-2-0-11.wav,164194,65.364282,69.364282,1,10,2,orang_berbicara
164194-2-0-14.wav,164194,66.864282,70.864282,1,10,2,orang_berbicara
164194-2-0-18.wav,164194,68.864282,72.864282,1,10,2,orang_berbicara
164194-2-0-24.wav,164194,71.864282,75.864282,1,10,2,orang_berbicara
164194-2-0-26.wav,164194,72.864282,76.864282,1,10,2,orang_berbicara
164194-2-0-29.wav,164194,74.364282,78.364282,1,10,2,orang_berbicara
164194-2-0-7.wav,164194,63.364282,67.364282,1,10,2,orang_berbicara
164344-9-0-0.wav,164344,0,4,1,5,9,suara_alam
164344-9-0-26.wav,164344,13,17,1,5,9,suara_alam
164344-9-0-38.wav,164344,19,23,1,5,9,suara_alam
164344-9-0-39.wav,164344,19.5,23.5,1,5,9,suara_alam
164344-9-0-40.wav,164344,20,24,1,5,9,suara_alam
164344-9-0-44.wav,164344,22,26,1,5,9,suara_alam
